track_id,artist_name,title,lyrics,emotion
TRAAANK128F428B515,Cristina,Is That All There Is?,"[Music]
[Applause]
[Music]
I remember when I was a little girl my
mother set the house on fire she was
like that I'll never forget the look on
my father's face as he dragged me out of
the building and onto the pavement
and I stood there shivering in my
pajamas and watched the whole world go
up in
flames and when it was all over I said
to myself is that all there is to a fire
is that all there
is is that all there
is is that's all there is my
friend then let's keep
dancing let's break out the pool
I'm have a
b is that
all
there
is and when I was 16 years old I went to
my first nightclub I was really excited
and there were boor looking Bankers
dancing with beautiful models and there
were Bo with dyed hair [ __ ] t-shirts
dancing with each other and as I sat
there watching I felt that something was
missing I don't know what but when I
head home I said to myself is that all
there is to a disco is that all there
is is that all there
is if that's all there is my friends
then let's keep
dancing let's break out the Boo and have
a ball
if that's
all
there
is and then I fell in love with the most
wonderful boy in Manhattan we take long
walks down by the river and he beat me
black and blue and I loved it I'd have
killed for that guy but then one day
James went away I thought I'd die but I
didn't and when I didn't I said to
myself is that all there is to love is
that all there
is is that all there
is if that's all there is my friend then
let's keep
dancing let's break out the F and have a
ball if that's
all
there is
a
I know what you must be saying to
yourselves if she feels that way about
it why doesn't she just slid her throat
and shut up oh no not me I'm not ready
for that kind of a c down cuz I know
just as well as I'm standing here
talking at you that when the final
moment comes when I'm breathing my last
I'll be saying to myself that all there
is
is that all there
is is that all there is my friends then
let's keep
dancing let's break out the pools and
have a
ball is that
all
there
is is that all there
is is that all there is
that's all there is my friends and let's
keep
dancing let's break out the
booze and have a
ball is that
all
there
is is that all there
is is that all there
is is that's all there there is my
friends then let's keep
dancing let's bring out the lose and
have a
ball cuz that's
all
there
is is that all there
is is that all there
is if that's all there is my friends
then let let's keep
dancing let's break out the
fol and have a fall
[Music]",fear
TRAAAOF128F429C156,The Bonzo Dog Band,King Of Scurf (2007 Digital Remaster),"I had a lot of acne and
pimples I had to stay at home eventually
no one came near me
o all I had was my
cone and when it came to girls the other
guys seem to have hello you like to come
to the high school H tonight
huh heard them
say
of now he's the king of skar they know
me
everywhere king of skar I got filthy
hair he
got more my sh and the
[Music]
King
[Music]
SC
SC
of only last
Saturday we had a s at our
local Fant
every jumping and
[Music]
ding shook my head the T
spread blown off of the
trees brilliant Tey boers and lad
moppers SC right up to their knees I can
feel it my sneakers is
a they know me
everywhere King ofar I got filthy hair
he's got Dand more my share and the
[Music]
[Music]
at the beach one day a musle man get
some sand in my
face so I whipped out my comb and
scratch my Dome and soon put him back in
his place that's better see the top of
my my head was evenly spread like the
snow on top of the
house kids really lift up their Li saw
the on my SC your M king of they know me
everywhere king of I got FY
[Applause]
hair more my share I'm the k
guess I'll just have to stop from
scratching
[Music]
[Applause]
[Music]
King w
[Music]
[Applause]
[Music]
[Music]
we
[Music]",disgust
TRAAAPK128E0786D96,Tweeterfriendly Music,Drop of Rain,"[Music]
if all the raindrops were lemon
[Music]
a lemon drops and gum drops oh what a
rain that would be
if all the snowflakes were candy bars
[Music]
milk
[Music]
sun shakes were bubble gum and ice cream
oh what a sun that would be
standing outside with my mouth open wide
[Music]
if all the raindrops were lemon drops
and gumdrops oh what a rain that would
be
standing outside with my mouth open wide
[Music]
milk shakes
[Music]
oh
[Music]
standing outside with my mouth open wide
[Music]
oh
[Music]
hi it's me bella thanks for watching
don't forget to hit subscribe and also
the like button for more videos see you
next time bye
[Music]",surprise
TRAAARJ128F9320760,Planet P Project,Pink World,"There's a pink world

Comin' down

Yeah, there's a pink world


Comin' down



In a quite little village by the sea



I hear the calling and it calls for you and me



So leave your riches and your houses on the hills



Cancel all your credit cards and settle up your bills



Cause you won't need them anymore



Close down the factories



Blow up all the stores



Cause there's a pink world



Comin' down



Yeah, there's a pink world



Comin' down



Once I stood in new york city with a sign



Sayin', ""the end is comin', friends



Repent while there's still time""



I will admit that no one really seemed to hear



They would laugh and point their fingers



At my sandals and my beard



But now they'll listen when I say



I have proof, cause I read it in the supermarket today



There's a pink world



Comin' down



And it rolls like an avalanche



And it will sweep you away



Yes it rolls like an avalanche



And it will carry us away",neutral
TRAAAUR128F428B1FA,International Noise Conspiracy,Smash It Up,"[Music]
[Music]
I want to smash it up all the workers
who spend hours in nothing I want to
smash it up for all my sisters who got
caught up in this funky system I want to
smash it up just like a Locus like a
satellite shooting rockers I want to
smash it up in every way I can right now
I think I want to be your man let's get
up there I'm
[Music]
[Music]
down I want to smash it up for all the
kids who got just like the parents did I
want to smash it up the God and master
who made us start so much faster yeah
yeah you know I want
to yeah yeah you know know we got to it
up yeah yeah come pretty everybody right
now come on everyone smash it up there
when I'm
down smash it up there when I'm
down Smash It Up
yeah I want to smash it up for all the
people and for a right to be to be
treated equal I want to smash it up for
all my friends I hope you stick around
until the very end yeah yeah you know I
want to up yeah yeah you know we got to
up yeah yeah everybody wants to come on
everyone right now yeah Smash It Up Down
When I'm
down it up when I'm
down Smash It Up Down When I'm
down I want to smash it up I want to
smash it up I want to smash it up I want
to smash it up I want to smash it up I
want to smash it up
[Music]",neutral
TRAAAVH128F42554C6,Gleave,Come With Me,"[Music]
I met a lot of women on the road my
pimping this worldwide and everybody
knows her but something about her makes
me want to slow it spend a little more
time I like that she has a mind on her I
got to get her won't stop till I got her
she focused she go to school she works
pump in the to hell cuz shorty cuz
shorty cuz sh is fly I can use Someone
Like You by my side it's long as your a
ride Rider I can know you down no put B
B baby on you down so you should get to
know me little mama so tell me what it's
going to be little mama HPP in the ride
in the passenger side I show you just
out a roll come kick it with me tonight
don't be afraid everything is all right
nah nah nah n nah nah n nah nah no she
want to come with me little mama want to
run quick SE what do we have in now I do
you R A Down
night she want to come with me little M
I want to work quick see what do we have
here now now do you ride it down
[Music]
tonight the perfect situ ation for us
both cuz shy you on your ground I'm not
you handling M's Bo just tell me what
you need and it's a go I love the fact
that you find so movie girl can we drive
through put off the pedal like you and
them stilettos want to make you the one
get freaky Under the Sun yeah that body
that body that body right we can get
straight to business every night as long
as you're a ride ride I can know you
down no put B B baby on you down so you
should get to know me little mama so
tell me what it's going to be little
mama hop in the ride in the passenger
side I show you just how to roll come
kick it with me tonight don't be afraid
everything is all right n n n n n n n n
n no she want to come with me little
mama want to run quick SE what do we
have here now now do you R A Down night
she want to come with me little mama
want to ride quick see what do we have
here now now do you ride down tonight
[Music]
[Applause]",neutral
TRAAAVO128F93133D4,JennyAnyKind,Young Boy Blues,"[Music]
your morning eyes I could stare like
watching
stars I could walk you by and I'll tell
without a thought D be mine would you
mind if I took your hand
tonight know you're all that I
want
this imagine fall Along on up Mo SK with
you I think I'll picture us you with the
w the oceans come
on your face I'll leave my heart with
your air so let me fly with you will you
be
forever with me
[Music]
[Music]
my love will always stay by
you I'll keep it safe so don't you worry
a thing I'll tell you Ione few more it's
stuck with you
forever so promise you won't let it go
I'll Trust the
universe will always bring me to
you imagine we fell in love on that more
SK with you I think I'll pictur you with
the way the ocean colors on your face
I'll leave my heart with your air so let
me fly with you will you be
forever with me
[Music]
n
[Music]",fear
TRAAAYL128F4271A5B,Talkdemonic,Indian Angel,"so
[Music]
[Music]
do
[Music]
so
[Music]
so
[Music]
so
[Music]
so
[Music]
[Music]
hey
[Music]
now
[Music]
you",neutral
TRAAAYX128F4263BC0,Chokebore,Popular Modern Themes,"I'm resting by the window, dressed in little drops of red, but then the silence filled the creases and I almost lost my head. 
It's a thousand yards of tongues a thousand yards of cheeks in every word I've said. 
I'm walking very near the edge of something beautiful, but I turn away instead, but my honesty or my fingers from here on out my honesty or my fingers from here on out. 
I'm resting by the window, dressed in little drops of red, but then the silence filled the creases and I turn away instead, but my honesty or my fingers from here on out!",fear
TRAAAZF12903CCCF6B,Matthew Wilder,Break My Stride,"Last night I had the strangest dream
I sailed away to China
In a little rowboat to find you
And you said you had to get your laundry cleaned
Didn't want no one to hold you
What does that mean?

And you said



Ain't nothing gonna break my stride

Nobody gonna slow me down

Oh no

I got to keep on moving

Ain't nothing gonna break-a my stride

I'm running

And I won't touch ground

Oh no

I got to keep on moving



You're on a roll and now you pray it'll last

The road beyond was rocky

But now you're feeling cocky

You look at me and you see your past

Is that the reason

Why you're running so fast?

And she said



Ain't nothing gonna break-a my stride

Nobody gonna slow me down

Oh no

I got to keep on moving

Ain't nothing gonna break my stride

I'm running

And I won't touch ground

Oh no

I got to keep on moving



(Never let another girl like you)

Work me over

(Never let another girl like you)

Drag me under

(If I meet another girl like you)

I will tell her

(Never want another girl like you)

Have to say

Oh



Ain't nothing gonna break-a my stride

Nobody gonna slow me down

Oh no, oh no

I got to keep on moving

Ain't nothing gonna break my stride

I'm running

And I won't touch ground

Oh no

I got to keep on moving



Ain't nothing gonna break-a my stride

Nobody gonna slow me down

Oh no, oh no

I got to keep on moving

Ain't nothing gonna break-a my stride

I'm running

And I won't touch ground

Oh no

I got to keep on moving



(Whoaaaaa)

Ain't nothing gonna break my stride

Nobody gonna slow me down

Oh no

I got to keep on moving

Ain't nothing gonna break-a my stride

I'm running

And I won't touch ground

Oh no

I got to keep on moving",fear
TRAAAZU128F4226F7A,Moose,Stop Laughing,"[Music]
aha yes oh
[Music]
[Music]
no
uhoh oh my God
3 2 1 oh my
[Music]
God oh my
[Music]
God h",surprise
TRAABAH128F423B788,Dolour,My Paranoid Mind,"[Music]
there Darkness closing in I can see the
devil grinning but I won't be afraid cuz
I know there's nothing I can do I think
I'll close my eyes and hold on
tight but I think it's just my paranoid
mind yeah I think it's just my paranoid
[Music]
mind the sirens rushing by and I see
there's more than life than life or
death but I know all there's people
underneath yeah they're looking for some
questions left to
ask maybe there just
paranoid yeah I think it's just my
paranoid
[Music]
[Applause]
[Music]
[Applause]
[Music]
[Applause]
[Music]
[Applause]
mind
[Music]
[Applause]
[Music]
[Music]
[Applause]
[Music]
[Applause]
oh
there's people on their knees yeah
they're looking for some questions left
to
ask but maybe they're just paranoid I
need something to last I'm through a
superficial
happiness and I'm sick of being
[Music]
paranoid yeah I'm sick of being paranoid
yeah I think it's just my paranoid
mind yeah I think it's just my paranoid
mind yeah I know it's just my
paranoid know it's just my paranoid yeah
know it's just my
paranoid know it's just my Paran yeah I
know it's just my paranor I know it's
just my yeah I know it's just my Paran I
know it's just my yeah I know it's just
my
paranoid it's just yeah I know it's just
my
[Music]
paranoid",fear
TRAABCL128F4286650,Wayne Watson,The Urgency (LP Version),"[Music]
i'm going
there's room for everyone
[Music]
[Music]
when you hear him knocking
open up the door
don't miss your free ride
cause others have before
he's paid the price for you with his
precious
[Music]
listen children
[Music]
don't wait no longer
while you've got the day
you're just trusting jesus
cause he's the only way
your ticket solved
[Music]
going
[Music]
children you're not too young or old
just to get on a heaven's strength
oh
you gotta get ready
[Music]
it may be
[Applause]
[Music]
[Applause]
[Music]",neutral
TRAABDL12903CAABBA,Andy Andy,La Culpa,"En el amor hay cosas que son importantes..
los detalles.. ya sabes cada gesto vale..
pos ti yo fui capaz.. de renunciar a mis amigpos y otras cosas mas..
en el amor hay frases que nunca se olvidan.. cuando te hieren te marcan tu melancolia..
por mi y tu por mi.. no eres capaz de renunciar ni a tu vanidad..

(estribillo)

vivimos en mundos distintos y siempre a sido asi..

tu dices que yo soy de marte y tu de venus..

nunca sabremos.. 

_si fue tu culpa..o fue la mia.. que importa ya si el alma esta vacia.. no habra rencores.. tampoco flores.. bueno bueno.. no nos queda mas que alzar el vuelo_ (bis)



de lujoooo!

andy andy!

eh!

ahi cogio!



en el amor como en la vida hay problemas..

no todo es risa no siempre hay poemas..

por ti yo fui capaz de renunciar a ese machismo que me hacia mal..

en el amor las cosas deben ser parejas.. 

si no tomas el el tren luego luego te deja..

pos mi y tu por mi.. no eres capaz de renunciar ni a tu libertad..



(estribillo)





(Gracias a almu por esta letra)",neutral
