Track URI,Track Name,Artist URI,Artist Name,Artist Popularity,Artist Genres,Album,Track Popularity,Duration (ms),Experimental_Category,Brainwave_Type,Purpose,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
spotify:track:5V0wkj3S3yejcXUKFb79bB,Creativity,spotify:artist:2GPLowDuIzf10Ju8mFunge,Brainy,77,[],Memorization,64,144005,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6K8JUY1UmXrBWb8Zno2kwD,I'll Be Right There,spotify:artist:6yJ6QQ3Y5l0s0tn7b0arrO,JPEGMAFIA,66,"['experimental hip hop', 'alternative hip hop', 'experimental']",I LAY DOWN MY LIFE FOR YOU: DIRECTOR'S CUT,35,168400,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2pxToDbPnvrcRmfPJe3sK2,Beat Biters,spotify:artist:2wIVse2owClT7go1WT98tk,Missy Elliott,73,['hip hop'],Da Real World,23,263506,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6tnZrYzfe4EIrwPpZANcaY,Nos Gusta,spotify:artist:0SC9A4onqXVy7hlbLzYxuw,Josecito Leon y Su Internacional Banda Roja,46,['corrido'],Nos Gusta,7,184555,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5Cs4li9xDA2MwFudR6Waqn,Congestion (feat. Eligh),spotify:artist:1MYkU0PmvFtLiCOYxdQua7,The Grouch,39,['underground hip hop'],Fuck The Dumb,5,260680,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4bO5PUmEimVv9lGR4HkbHk,AI Revolution,spotify:artist:3aOIUDLIiJzJkv2ZhOdzog,HaizaBeats,12,[],AI Revolution,3,173919,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:137WBR6cCBbgM4dGoIe5B7,Give Help,spotify:artist:2OIWpZ2QLjCMkRcHuq4sM5,OCEANS,10,[],Give Help,0,247317,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3gDSLkwuRdhoBaHlhiHHj4,stackin' paper,spotify:artist:2J4NBTwmNTN3NLvQa2VObF,NJ,10,[],LESS THAN NOTHING,1,188811,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0qR68SzuYf2Q5KmRUksYGm,Focus and Create,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Deep Concentration and Enhanced Creativity,44,162001,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5qEJvpVNO13CkBa6TNQe8c,PULL UP,spotify:artist:0vYysYsXn9DWuMnvBoWkLD,Uppercase G,6,[],ABATTOIR,1,178723,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5WFQASHaltpsDsAc7AbYCS,Prosper,spotify:artist:32kjO3tsKmbUyN8mPrYYxf,Rigga,13,['african gospel'],Prosper,1,238941,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0QkKG32jjhd0BFTXxF5frt,Humming Fools,spotify:artist:0x7xqL4Noaw3mYcOgOCq03,Micah Bournes,23,['spoken word'],A Time Like This,0,274256,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:55VhFmUKZ0kd81IjiA1eax,Journey Through AI Soundscapes,spotify:artist:3aOIUDLIiJzJkv2ZhOdzog,HaizaBeats,12,[],AI Revolution,3,178960,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2EEE52LkF52gFe3lfHdh7K,528 Hz Activating Creativity,spotify:artist:5gUJK8QwnYlsLRnxepd7A5,Spiritual Frequencies,77,[],528 Hz Miracle Tone,59,90410,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:54NE68p9jjgkUMlYv31ZBW,Creative Thinking,spotify:artist:2GPLowDuIzf10Ju8mFunge,Brainy,77,[],Thinking,55,136000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3Hns8xvbJHdCNTr7G0dzPw,4 Hz Creativity - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Theta Waves: Creativity (Binaural Beats),48,132222,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:68KkoHUNr7WWrSJ1JG6hlM,Binaural Beats for Studying,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Soothing Sounds to Help Focus on Creativity & Memory Retention,28,134508,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7zfPSqEFj1ydI8pW2lv6nW,Study Music (Alpha Waves),spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Soothing Sounds to Help Focus on Creativity & Memory Retention,32,150855,creativity,Alpha (8-12Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0PvWhKnUHNL0dKgCXkl0RS,7 Hz Generate Ideas - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Theta Waves: Creativity (Binaural Beats),47,126666,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4p8AGacVJfJgapD8wOhVM1,Binaural Beats (Studying Music),spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study and Focus for Deep Concentration and Enhanced Creativity,40,150112,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6hkDI9jJrwTAxeanBzRuBf,Binaural Beats For Creativity (432 Hz),spotify:artist:3UDxdbAXqqKJG1pWgUgOCp,Study Alpha Waves,47,[],Concentration Music,1,155245,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6frqORXo6ImnkUsqKbNbXq,Binaural Beats,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Enhanced Creativity & Focus,21,130050,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5JbaU0pJLVhi9WM894hQ6Q,Binaural Beats Study Music,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Enhanced Creativity & Focus,21,118905,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3Z4zcQiYVCzAir6kxw9AAH,Binaural Beats For Creativity (432 Hz),spotify:artist:3UDxdbAXqqKJG1pWgUgOCp,Study Alpha Waves,47,[],Solfeggio Frequency Binaural Beats,2,155245,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3W22cODkTwXmYNQ9TdjSu9,Binaural Alpha Brainwave L 146 Hz - R 136 Hz,spotify:artist:67cGbtEw9vg7xTdG0Pv8W6,Binaural Beats Life,27,[],"Binaural Alpha Brainwaves 10 Hz - Flow, Focus, Creativity & Learning",8,120058,creativity,Alpha (8-12Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7MG1OIvYd6BqtQ2RPAhEd6,6 Hz REM Sleep - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Theta Waves: Creativity (Binaural Beats),47,130000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4msoyHoSqH52uo8wn8B5TJ,7.5 Hz Brilliance - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Theta Waves: Creativity (Binaural Beats),48,127777,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3oAQneTgiIToCyps8z2RHK,8 Hz Imagination - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Theta Waves: Creativity (Binaural Beats),46,125555,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7m7yzbimMxS5ShLuc6Smgy,5 Hz Creativity - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Theta Waves: Meditation (Binaural Beats),47,131000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:176HkSw66G4BajQDWGPn8b,5 Hz Deep Relaxation - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Theta Waves: Creativity (Binaural Beats),48,130000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1a5VMX7YHk6DU7hPkCIKCG,Increase your Creativity,spotify:artist:4IfNBDYYRZfSsxTEX7WbdT,Hz Frequency Zone,60,[],"Energy Booster: Digital Caffeine, Wake Up Brain, Binaural Frequency Brainwave Music",31,233064,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:27qNOjbnToO9nQD9qGsQ30,Theta Creativity Boost,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Theta Waves,0,165119,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:41EOmcbiN4bzHvFGlajKUq,Concentration Creativity Paradise,spotify:artist:0hUEiberyRotUdOWeIuQ4z,Binaural Boy,49,[],Binaural Beats Study Music - Alpha Waves and Ocean Waves Concentration,0,137600,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:539n9ximdla48l6YbUltwU,8hz Creativity Theta Wave,spotify:artist:37w1e9xh4YNlLMiBrp05E6,Spirit Solution,27,[],Cognitive Waves,24,123870,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6winCy4hGoUxaGgCH1nXg9,Symphony Of Creativity,spotify:artist:34RGl0uVjzk6plsyUDTssq,Brain Waves Therapy,57,[],"Pure THETA Waves: Healing Music With Binaural Beats [4-8 Hz] | Positive Creative Energy, Internal Focus",27,211300,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6r5POrnJNWINjMPuj1dY3a,Digital Renaissance,spotify:artist:3aOIUDLIiJzJkv2ZhOdzog,HaizaBeats,12,[],AI Revolution,4,169319,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3C6w4S7VQKKgdGsBMeoAOp,Creative Flow (Alpha Brain Waves),spotify:artist:5zcUxg7bPnbrx3lvT8qDR0,Neuroaxis Lab,53,[],Creative Flow (Alpha Brain Waves),44,136020,creativity,Alpha (8-12Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:45LyahNsE7R6OXgeXHfb8X,Pay with Friendship,spotify:artist:1vprihttOzgoMYRe9gSBCC,Klangstabil,20,"['ebm', 'industrial', 'darkwave', 'cold wave']",Shadowboy,11,241889,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0OY8j4qeIU35HtX8U9wsQd,Waking Up To Fire,spotify:artist:1zBmeHj0rjLP26BkVxsOZC,Novatore,24,"['horrorcore', 'underground hip hop', 'hardcore hip hop', 'boom bap']",The 87 Arsonist,1,197560,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6MlU599SrzShpxKzMlPuuU,Any Way I Gotta Swing It,spotify:artist:4dBOV77d0Fy9KcTZkieXcu,Whodini,42,"['old school hip hop', 'east coast hip hop']",The Collection,2,267400,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7bR3tb4MN1SRLBlX2U06n5,Breaking Bad,spotify:artist:5asAEI9oF3iyJjxOFOuPyY,Whyte Nicotyne,4,['underground hip hop'],Summer Paradise,6,248394,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5zSRNJBA8ZbtBH3vNVZ2QY,ʻ Āina Warriors,spotify:artist:3pIaVmP7XbTggUrdOowoyu,Paniolo Prince,10,[],New Prayer Songs,3,198053,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3R7gvbU0IYF1ho4Xft7miE,Forgotten Socials,spotify:artist:3mTyCAEetMAp4ZLe8G67U0,Isle of Music,21,[],Today's World,5,178400,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7mB7CXHVOZiHINF4EjfmFp,Any Way I Gotta Swing It,spotify:artist:4dBOV77d0Fy9KcTZkieXcu,Whodini,42,"['old school hip hop', 'east coast hip hop']",The Collection,3,267400,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:54TQ4824J24PRtVZjWHSte,Peace - Rework,spotify:artist:1eIrKDIceJkPWi51daf7jl,eastend.zulu,4,[],Peace (Rework),12,382174,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4u8xyy7RqWDvihxJ3MCaFI,Subconscious,spotify:artist:23qSMYgeDsJv22G2rNLVgy,Euroz,30,['trap soul'],Memories Of The Future,19,300579,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6zcRbFk0aSIhdwmO7PHWPT,Blue Pulse,spotify:artist:5xo0V9hsEKc8UJ63BfyU8I,Blue Pulse Lyricist,7,[],Blue Pulse,0,139482,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4XCqNlTSz6vuItjJtwHhko,Increase Creativity (432 Hz),spotify:artist:4ft3EmHNOpKxvAjjqkAfyi,Adam Wick,16,[],432 Hz Deep Healing,7,122000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:66pYbSKbgEdESKtdjhp0Q0,Snowflakes & Flowsnakes,spotify:artist:4ew79B4SqevHGtYGR9bY0t,Greydon Square,38,[],Type II : The Mandelbrot Set,13,232895,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3tW2usRQsdmNTN5ZJhLnuG,Circus,spotify:artist:2u7T9J34ICxUqpU3YppMbr,Imperetiv,20,"['underground hip hop', 'boom bap']",Better Days,1,195474,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4da9JU6NzqPrBGuNvJtuKR,Hardchor,spotify:artist:2nWelPKWxQAsLcorlDW6SM,Inan Euro,6,[],Debuthörbuch,1,237426,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2Nma8551dKd8zMnXHFK8Fx,Circus,spotify:artist:2u7T9J34ICxUqpU3YppMbr,Imperetiv,20,"['underground hip hop', 'boom bap']",Circus,4,195474,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0s6tCs9yUQAGJa04BHCZYs,4.5 Hz Creative Drift - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Theta Waves: Silence (Binaural Beats),47,129727,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6XVqQPu1E8qw4fJ9FUn47E,SLAP,spotify:artist:5gPr1P9lwFGlprkyiK7mLm,Jack Dawkins,3,[],SLAP,3,191618,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4mR15VB92F1p15SqkLSX7s,Soliloquy,spotify:artist:5gfuv66uyjlm419OXO8dRH,YGT,0,[],29,0,224000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3gEbZqS92x6wx58riiqo2j,5 Hz: Improve Creativity (Theta Waves),spotify:artist:63kwdbdX8dCCyiJGJTlIM1,Miracle Healing Tones TP,54,[],5 Hz: Binaural Beats (Theta Waves),34,137160,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3NByQKZysvVSilHz2ehgCG,Create More,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Deep Concentration and Enhanced Creativity,37,146397,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7sPbAB7aWqXLU8h5FzrHkn,60 Hz: Increase Creativity (Gamma Waves),spotify:artist:63kwdbdX8dCCyiJGJTlIM1,Miracle Healing Tones TP,54,[],60 Hz: Binaural Beats (Gamma Waves),16,145745,creativity,Gamma (30-50Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6yormtKBrB8AYhqZvvpsRv,Practice Creativity,spotify:artist:34RGl0uVjzk6plsyUDTssq,Brain Waves Therapy,57,[],"Pure THETA Waves: Healing Music With Binaural Beats [4-8 Hz] | Positive Creative Energy, Internal Focus",33,193000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2J0oiQ44yXuwV8g9UNydUt,Increase Productivity,spotify:artist:4fQId7SvZ1T10dAmQ7ozxo,Music Body and Spirit,61,['native american music'],Increase Brain Power,13,124000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3YfbeXVUIJRhTy5sm1c5Q0,Ace the Test,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Soothing Sounds to Help Focus on Creativity & Memory Retention,26,129307,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:67HkjhtNdSAdRinfNtkm9z,Deep Concentration,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Soothing Sounds to Help Focus on Creativity & Memory Retention,25,144911,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5eZ5qDpxUZfKbiMMY9gZvr,Brain Fuel (Alpha Waves),spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Soothing Sounds to Help Focus on Creativity & Memory Retention,24,144911,creativity,Alpha (8-12Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0VmO9HZqTEPpFlEtTvQMn4,Brain Entrainment,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Soothing Sounds to Help Focus on Creativity & Memory Retention,26,142682,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5TfI0AUv6caJfoWZMkpyO0,Good Night to Study,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Soothing Sounds to Help Focus on Creativity & Memory Retention,24,144168,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5tB1c8ELSl9GpYSDdSnNE0,60 Hz Idea Sparks - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Gamma Waves: Processing (Binaural Beats),41,125080,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4yC7pvvz5ysVouItAHQFFj,Creativity Booster Frequency,spotify:artist:6bKfpjfLVLO5crb14VBvZW,Ascension-Archangel,29,[],Brain Beats,16,1200039,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:00ta8U6cHV5VKMhI2EkBLA,Focus and Achievement,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Deep Concentration and Enhanced Creativity,43,130050,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2nJc6r7R1RqYv28L3gCxe4,Binaural Sensations,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Enhanced Creativity & Focus,20,133765,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6Zr6pU1ZdQCHFJsL0G7syh,Brain Wave Enhancement,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Soothing Sounds to Help Focus on Creativity & Memory Retention,25,127078,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0Cm4eun4sYTjZfIZNCw4yv,4.5 Hz Inspiration - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Theta Waves: Creativity (Binaural Beats),46,126666,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5wwEuPvICnYkywBYYycYWk,Binaural Beat Brain Enhancement,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Enhanced Creativity & Focus,20,133022,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5mTeezwds6VQqDor8Jjzlz,Get Better Grades,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Soothing Sounds to Help Focus on Creativity & Memory Retention,26,143425,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0NDPvhz98NPzrkQJQ1RCuW,Mind Control,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Soothing Sounds to Help Focus on Creativity & Memory Retention,27,130050,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7AovCnz1yVowY0zDOCVZRb,Music for Your Brain,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Soothing Sounds to Help Focus on Creativity & Memory Retention,27,148626,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1FK3TpJy9iVjncjmNIYa73,Memory Enhancement,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Soothing Sounds to Help Focus on Creativity & Memory Retention,25,140453,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4G5JiPo1GBAMnqvxRonZ98,5.5 Hz Creative Flow - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Theta Waves: Creativity (Binaural Beats),46,127777,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2Fwp916WposRsJ5bId7vW1,Binaural Focus,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Enhanced Creativity & Focus,21,124849,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0YREEI76CVyLlbpB3Bu6BT,6.5 Hz Artistic Awakening - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Theta Waves: Creativity (Binaural Beats),46,130000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5LiVu0hJYcMeI1wFMMI1ua,432 Hz Healing Frequency,spotify:artist:4yca7AgUltNWawVm2IwMnQ,Feed Your Soul,72,[],432 Hz Deep Healing,50,66000,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3aIbn9nXOrZsih1lPSZBlq,432 Hz Soul Healing,spotify:artist:5BEtVFygQCxLgDGBS8768W,Spiritual Sounds,34,[],Healing Vibrations,35,125320,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:69cUoAXV2Ft69VtvUGjEdG,432 Hz Healing Frequency,spotify:artist:2e5VfkeZFJ3BNZoHKojOr0,Celere Tones,27,['chillwave'],432 Hz Miracle Tones,10,123128,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7aCyV2LKrEkF9s4QYMUfJV,528 Hz Healing Frequency,spotify:artist:4yca7AgUltNWawVm2IwMnQ,Feed Your Soul,72,[],528 Hz Healing Frequency,58,126000,healing,Mixed/Unknown,healing,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
